ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|fd838d530c979a8c60290dcd7a95c13f|2021-01-15|15:03:37|1610723017|travel|3.61|Rivera-Cruz|103.118.142.240|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|9a3cd94fc185b75ba28a9fc8f844eda5|2021-01-29|07:51:56|1611906716|gas_transport|55.50|Park, Steele and Gonzales|157.144.100.29|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|9bffd9557e02a9da9f57a27aed9e9ce2|2021-01-19|01:36:04|1611020164|grocery_pos|65.63|Lynch Ltd|16.214.22.159|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|6776903731b507936fafc7186df77c1f|2021-01-18|07:30:36|1610955036|grocery_pos|115.83|Mills, Flores and Green|189.247.230.196|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|f97727eb0a54639f5d7c5fb09e4df0e2|2021-01-26|15:47:32|1611676052|shopping_pos|1.83|Farmer Ltd|94.38.108.214|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|48f34624216431973c8a1686cf77de9f|2021-01-31|22:37:00|1612132620|kids_pets|26.21|Brown and Sons|39.202.234.205|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|d070f6a0058659682ba517b1eb6fae82|2021-01-02|01:08:19|1609549699|misc_net|2.89|Arnold, Frederick and Moore|124.65.184.239|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|3bc4f7de32ad3c9139d5a276c016b72a|2021-01-06|07:50:34|1609919434|grocery_pos|71.09|Young-Mcdonald|47.12.43.210|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|80ff76fbe24e18199dd38f944d09c03e|2021-01-31|20:14:44|1612124084|food_dining|8.57|Acosta, Taylor and Byrd|210.187.69.69|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|b76731125fce395281bbc15bd39c5fc8|2021-01-13|10:43:37|1610534617|gas_transport|49.18|Randall-Church|117.24.228.159|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|fe7ce8f5a4eb1fcfeaad2c9b25281441|2021-01-06|05:12:00|1609909920|grocery_pos|73.04|Johnson-Thompson|199.151.235.6|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|0ed55d307032c985f8763810412ad708|2021-01-17|18:48:20|1610909300|health_fitness|27.95|Liu Group|184.145.40.32|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|7e269bae0bb27291558556b3b469e197|2021-01-19|15:23:07|1611069787|entertainment|29.82|Long, Wilkerson and Alexander|197.159.197.206|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|1dcb3f7cd88e1113995ecdaa00125318|2021-01-24|17:15:30|1611508530|kids_pets|37.51|Nguyen, Santiago and Spencer|30.255.246.243|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|b93f2bca494c33faa74486ae5fcdec4f|2021-01-03|04:32:40|1609648360|grocery_pos|96.73|Livingston-Johnson|63.55.0.57|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|1bf5987f62ba69fbeeb3933e3b15d9c5|2021-01-01|15:43:38|1609515818|home|51.30|Newman Group|193.173.184.128|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|bb3a33bd81dad087439b47fe6fb67ec2|2021-01-23|22:08:12|1611439692|shopping_pos|5.61|Mosley-Deleon|149.89.43.126|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|67f18f727daf839bd83dd09f34d17e26|2021-01-24|16:55:05|1611507305|home|4.37|Newman Group|147.43.227.119|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|0f5b884c0bacba69ed030881a9c102fb|2021-01-15|04:58:49|1610686729|gas_transport|56.70|Park, Steele and Gonzales|126.166.254.110|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|fbb817a64d2ad0a7b3914f366ea4eccc|2021-01-31|16:52:02|1612111922|personal_care|98.08|Smith Ltd|104.198.22.49|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|1ece30549ded38ba784a123f5ebf2982|2021-01-21|12:51:08|1611233468|entertainment|11.11|Dalton, Bowman and Henderson|94.239.1.8|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|b7bdba485efa6f9f0997d3d0dded8829|2021-01-11|23:55:52|1610409352|entertainment|10.89|Gonzales, Hicks and Bates|54.58.200.228|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|dd3ea78d54eddddba7a841eef4fd9884|2021-01-10|04:49:56|1610254196|gas_transport|66.36|Mills, Gould and Gonzalez|10.177.173.150|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|9caa7440109c229805d28437304f229b|2021-01-16|13:32:05|1610803925|home|7.11|Boyer Inc|13.186.85.94|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|1b2571d065581b466c141215186d22e6|2021-01-28|15:08:23|1611846503|shopping_net|212.26|Payne Group|123.53.242.64|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|a2a432d89938e64d5545cc2be49ae958|2021-01-21|09:18:54|1611220734|grocery_pos|81.36|Daniels, Scott and Hawkins|172.109.36.38|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|3d5c72db162123287f03f8ffbc51fb2c|2021-01-29|14:42:16|1611931336|misc_net|61.15|Boyer Inc|185.246.38.236|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|8fbf80f0c311e5b37a07f22bb191ca39|2021-01-12|18:52:48|1610477568|travel|3.41|Hopkins-Mcconnell|125.193.29.210|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|7c1720f28ca28a3446d709f40d2fe3cc|2021-01-31|14:03:28|1612101808|home|349.80|Woodward-Martinez|29.204.188.115|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|880c19c8602163c8e928b3ccd546401d|2021-01-01|15:32:50|1609515170|shopping_net|8.95|Singh Group|154.97.24.235|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|cdf95d381cac0b61354a0098cb301af8|2021-01-17|05:59:57|1610863197|gas_transport|73.75|Gonzalez Group|162.42.145.96|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|29d23ebd99b53fa8b70fcbe5677cb664|2021-01-07|01:33:08|1609983188|grocery_pos|121.05|Johnson-Thompson|76.100.185.157|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|f10a6f66b869729633d10839a3d6129c|2021-01-06|13:46:49|1609940809|home|5.49|Boyer Inc|175.153.254.18|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|8e68e2465cf12fb345dc07ec0bbacaf2|2021-01-29|23:08:46|1611961726|shopping_net|619.58|Leblanc Group|45.54.51.159|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|0c11f566f481b52a3aa9d62329f49d6d|2021-01-23|14:06:47|1611410807|personal_care|15.15|Ray, Murray and Young|152.248.194.111|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a0e49bf1d925d339880742bd7bb93156|2021-01-14|10:28:16|1610620096|grocery_pos|88.48|Daniels, Scott and Hawkins|81.91.92.190|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|0559e2b153bbe54cd2987511badfa696|2021-01-24|10:58:27|1611485907|gas_transport|102.82|Mills, Martin and Barnes|207.124.84.181|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|fcb670aa58ed4bf3e04423b2218c2c9d|2021-01-16|16:29:43|1610814583|kids_pets|12.58|Brown and Sons|63.136.117.144|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9ab9c6447095c8e758ddfe56b806e4b8|2021-01-03|07:18:48|1609658328|grocery_pos|103.35|Daniels, Scott and Hawkins|164.28.39.84|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7afeee4d96e026c0d5ad7b243058be49|2021-01-28|14:51:24|1611845484|home|63.81|Newman Group|11.149.169.164|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|411481dd86de328d4628253938de3696|2021-01-20|17:32:08|1611163928|home|68.81|Johnson-Brown|148.202.79.160|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|cebd8bedc6ec37b1c9544edf65b4a632|2021-01-14|23:38:44|1610667524|home|78.50|Boyer Inc|33.220.91.171|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a140140224e3819fce615ead23aa5f8d|2021-01-31|23:18:23|1612135103|personal_care|31.87|Pierce-Cannon|159.67.57.104|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9ca8b1ab3bdaf71e38e6a48a8ea8ea1f|2021-01-29|08:44:40|1611909880|misc_net|10.07|Boyer Inc|72.118.213.217|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|5b1e035951340935cd3810742eef4cc8|2021-01-09|15:49:57|1610207397|personal_care|35.70|Ray, Murray and Young|101.152.241.9|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|8b79b18d9b7655694795163161a3efcc|2021-01-14|15:49:52|1610639392|misc_pos|1.45|Shea-Barron|3.185.160.245|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a2cd6ef8cd2655533d7edc4813e8296e|2021-02-01|23:17:37|1612221457|misc_pos|29.24|Shea-Barron|92.197.211.121|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|bda6e0fc1f2284ccdc15afac7c638496|2021-01-30|19:52:07|1612036327|home|8.47|Taylor-Baker|196.106.122.71|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9f92af906544637a9d7dcfe65330ce10|2021-01-15|17:35:30|1610732130|food_dining|1.22|Anderson Inc|34.181.166.36|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|5b5d8459b83e71305f56138376c71a3b|2021-01-08|02:58:56|1610074736|gas_transport|48.59|Cantu PLC|86.88.203.178|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|fdb3759492224d2dd2d3c7d18b814a8e|2021-01-03|20:58:12|1609707492|entertainment|38.27|Cobb-Hayden|103.196.229.20|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|758f2a5c89d5f2d335402e8d94f15c6c|2021-01-15|13:20:45|1610716845|home|98.10|Moore-Hanson|216.58.153.28|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|1b478c46b727b8bac03b1e5e55ba56e7|2021-01-30|15:04:30|1612019070|kids_pets|12.07|Brown and Sons|18.255.117.212|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|37256bfe38700d0762a6314a21a870de|2021-01-27|22:48:53|1611787733|shopping_pos|7.73|Holland PLC|145.147.202.52|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|e98d10954187c8f67e6ef656f8e584f6|2021-01-30|13:41:48|1612014108|shopping_net|4.34|Payne Group|39.151.229.176|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|f9d07f34fb7e7f811e934bdb54c05837|2021-01-06|04:29:14|1609907354|grocery_pos|103.31|Livingston-Johnson|115.31.233.141|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|786c21747ccd8ac4982ef231f65d41d7|2021-01-17|13:12:52|1610889172|entertainment|12.01|Harris, Lara and Richardson|40.19.52.57|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|ab96fc2d847d1a1ed17e7b38a1e8aa42|2021-01-29|18:13:08|1611943988|food_dining|6.07|Coleman, Lucas and Dunn|47.53.244.96|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|79cac360d8834820b20a57197c5a6d88|2021-01-03|13:25:14|1609680314|home|27.16|Moore-Hanson|77.137.76.14|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|3066e89f436589d2d653e901e97424c6|2021-01-15|12:34:45|1610714085|kids_pets|96.46|Peterson-Zimmerman|219.144.91.247|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|85827dc4b3cff13d28b640891636407f|2021-01-15|13:51:43|1610718703|misc_pos|5.91|Guerrero Ltd|112.138.146.201|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7816d696ea281c6b491402363ef0f0e8|2021-01-10|04:42:51|1610253771|misc_net|122.33|Mckee-Johnson|205.154.8.40|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|0f529155431db24091fa7a303de0e281|2021-01-26|16:58:16|1611680296|shopping_pos|22.58|Doyle, Butler and Clark|183.17.117.246|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|d461ed747a4efa94c8f8319e524e1fe9|2021-02-01|19:20:35|1612207235|food_dining|6.76|Anderson Inc|5.101.185.2|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|bd70359b22c088b5d205e16501b69a46|2021-01-05|14:39:39|1609857579|kids_pets|22.12|Peterson-Zimmerman|68.109.32.122|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|16aff57d1e340f3668a7402fbbe92cf6|2021-01-12|21:28:58|1610486938|personal_care|4.93|Clark Group|111.65.145.51|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|94cd5e34d8d4588f012c727b7b6fd875|2021-01-13|23:42:10|1610581330|home|39.79|Woodward-Martinez|5.74.100.125|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9044301508b0ac5a6452f841718c17d8|2021-01-10|18:01:04|1610301664|personal_care|8.32|Pierce-Cannon|211.205.29.130|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|940ef0c3f380927625cefc862a9a32db|2021-01-24|15:10:08|1611501008|health_fitness|8.53|Burnett, Lindsey and Anderson|32.245.254.3|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|abf11c296f21189f49e2b93063711eb2|2021-01-22|17:52:15|1611337935|health_fitness|8.43|Mcdaniel, Benitez and Garrett|101.42.32.233|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|930221e0315fddfcec7f4a85e7086430|2021-01-10|17:48:14|1610300894|personal_care|1.88|French, Nelson and Brown|167.145.229.32|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|e30b6214babb55e18732d940d289899e|2021-01-24|17:48:50|1611510530|personal_care|82.36|Dyer LLC|202.136.130.43|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|8d08ecae1941e440ea72c7c8186b5a7c|2021-01-09|06:43:45|1610174625|grocery_net|37.98|Hunter-Gibson|213.164.15.167|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|62d229e6de77d5f0be6facf19a77c686|2021-01-02|20:38:05|1609619885|personal_care|2.31|Drake, Grimes and Thomas|152.205.116.249|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|f694932320112e6be2e132de5a563c1b|2021-02-01|19:58:17|1612209497|shopping_net|3.09|Payne Group|205.66.109.193|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7aea467deb4bd01f97e7bfb6794ba850|2021-01-19|16:12:19|1611072739|shopping_pos|9.67|Hernandez-Reyes|122.65.36.241|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|33141859d91bad8aa544aefa90706393|2021-01-01|08:49:08|1609490948|misc_net|7.32|Arnold, Frederick and Moore|43.116.226.78|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|098f3b624cc9048ce7b40680adc983a9|2021-01-17|16:21:43|1610900503|shopping_net|5.34|Powell-Fitzgerald|20.245.52.117|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|445445ce8b30bb3840c6ae878b55ea5e|2021-01-23|14:32:20|1611412340|kids_pets|114.99|Anderson, Glover and Simon|26.195.236.229|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|c03b892e1bd219375b4f51b1afde1f8e|2021-01-18|13:15:45|1610975745|kids_pets|107.75|Hall Group|195.20.75.86|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|1c5905cf56971a61f6a216574e4dc75f|2021-01-04|13:13:38|1609766018|shopping_net|6.10|Shea, Dorsey and Torres|155.114.193.229|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9080f57dca4a99cf62ac45f2d55c66b0|2021-01-26|18:49:07|1611686947|misc_pos|748.57|Mitchell, Kelley and Powell|164.124.3.117|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|234af13cea9d28e170eb790832ef4dde|2021-01-18|16:55:25|1610988925|misc_pos|1.22|Jones LLC|118.3.67.250|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9b1005ba8b694ee3047aa71752066bde|2021-01-02|11:05:00|1609585500|grocery_pos|95.20|Dennis-Mccoy|94.237.202.204|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|26e9974b6bebabfc54d5fb1a47ae133d|2021-01-25|06:38:16|1611556696|gas_transport|57.18|Olson Inc|183.153.241.176|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|aca4f032237ff730bfc4179ac5a4c0ae|2021-01-14|06:00:26|1610604026|gas_transport|68.23|Olson Inc|223.125.83.47|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|d0f087a108c6ae566d8a45b976df44bd|2021-01-29|20:49:41|1611953381|kids_pets|92.05|Brown and Sons|6.64.244.232|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|089a6793ed27a0aa0bd2db143690d7ce|2021-01-22|23:12:09|1611357129|personal_care|11.52|Rodriguez, Lopez and Wells|9.152.14.44|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|351a25836be23e2c33b7b6f78d21ce30|2021-01-02|04:30:03|1609561803|grocery_pos|125.08|Torres-Moon|185.241.22.137|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7db12e52b81b337f3b6b93f83467acf7|2021-01-03|04:46:10|1609649170|gas_transport|62.17|Gonzalez Group|143.160.202.59|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|da1dc2def4066a186528c8fa3c592dbc|2021-01-14|21:51:29|1610661089|home|96.84|Hampton-Rollins|143.147.162.193|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|db9d5b7d7588ef2c651987bb1dc22e87|2021-01-21|23:02:50|1611270170|entertainment|2.35|Harris, Lara and Richardson|60.224.48.176|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|2b6b3e601443fde6d825233afa86f9e4|2021-01-20|16:43:41|1611161021|entertainment|37.37|Hart-Rivera|84.187.13.49|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|0e12bb9f677ef3f01d9b071a278b1286|2021-01-02|23:51:18|1609631478|shopping_net|4.69|Durham, Cole and Carroll|162.60.51.233|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|d91fba27e88c85fdb342c2a4221c8ec3|2021-01-22|23:05:06|1611356706|food_dining|35.01|Lewis and Sons|68.136.93.173|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|67c665fb89fabfac6da8df4a9a1ead31|2021-01-13|09:13:54|1610529234|gas_transport|81.93|Mills, Gould and Gonzalez|31.79.141.80|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|07b1c151ae2589388d8f3d400f46834a|2021-01-19|16:48:47|1611074927|travel|2.46|Hopkins-Mcconnell|12.104.0.55|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7467eaed3e0470b6fb352aaa412dda1e|2021-01-13|15:58:25|1610553505|food_dining|4.50|Neal LLC|107.144.56.152|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|bd1014c72da5255cb0a806f65a5583e2|2021-01-31|23:19:35|1612135175|travel|3.34|Chapman, Vaughn and Reed|152.214.112.68|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a1324bd25e633dfe17b3d323318f3867|2021-02-01|19:03:13|1612206193|food_dining|11.03|Lewis and Sons|121.205.201.97|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|8560c2b28d6d2e98050123f2e28de9c5|2021-01-01|14:32:19|1609511539|shopping_net|4.73|Powell-Fitzgerald|88.41.84.188|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|303f91b525c5550bd5b9e4a1a493a1dd|2021-01-29|21:00:04|1611954004|shopping_pos|2.28|Farmer Ltd|104.228.46.253|online
